room_id,hour,day_of_week,is_weekend,month,lecture_scheduled,exam_period,is_holiday,timetable_strength,previous_occupancy,outside_temperature,weather_condition,preferred_temperature,manual_override,previous_ac_status,previous_fan_speed,previous_light_status,occupancy,ac_status,fan_speed,light_status,set_temperature
695,19,Sunday,true,May,6/9/2022,true,true,8,86,-10,Rainy,26,false,Off,Low,On,21,On,Low,Off,22
696,17,Monday,false,March,3/19/2022,true,false,4,66,-16,Snowy,15,false,On,High,Off,87,On,High,On,23
697,21,Friday,false,August,9/3/2022,false,false,6,100,40,Sunny,22,true,On,Low,On,5,Off,High,On,16
698,14,Saturday,true,July,8/25/2022,true,false,1,90,20,Sunny,30,false,On,High,On,18,On,High,On,19
699,12,Saturday,false,November,12/28/2022,false,false,9,55,10,Snowy,16,false,Off,High,On,53,Off,Medium,Off,17
700,17,Sunday,true,October,9/4/2022,true,false,1,14,33,Snowy,29,false,Off,High,On,35,On,Low,On,20
701,6,Friday,false,February,3/21/2022,false,false,10,51,-11,Rainy,24,false,Off,Medium,On,85,On,High,Off,27
702,4,Wednesday,false,April,9/12/2022,true,false,7,88,11,Cloudy,30,false,Off,High,On,87,Off,Medium,Off,16
703,21,Sunday,true,September,2/16/2022,true,false,4,41,-16,Sunny,19,false,On,High,On,7,On,Low,Off,19
704,17,Friday,false,May,6/10/2022,true,false,7,14,26,Sunny,26,true,Off,Medium,Off,82,On,High,Off,20
705,10,Thursday,true,February,4/15/2022,true,false,8,78,-4,Rainy,20,true,On,Low,Off,98,Off,Low,Off,26
706,1,Friday,true,October,12/20/2022,true,true,5,85,27,Rainy,30,false,Off,High,Off,1,On,Low,Off,29
707,3,Tuesday,true,May,3/12/2022,false,false,5,71,-11,Cloudy,24,true,On,High,On,31,Off,Medium,On,16
708,22,Sunday,false,December,2/12/2022,true,true,9,38,10,Cloudy,26,false,Off,Low,On,74,On,Low,Off,26
709,21,Friday,false,May,8/9/2022,true,false,4,33,4,Sunny,28,true,On,Low,Off,85,On,Medium,Off,25
710,3,Friday,true,November,6/26/2022,true,true,8,94,16,Sunny,15,true,Off,Low,On,70,On,Medium,On,25
711,15,Friday,false,May,3/22/2022,false,false,3,80,21,Sunny,17,true,Off,Medium,Off,69,Off,Medium,On,18
712,21,Sunday,true,April,10/12/2022,false,true,3,52,-15,Sunny,30,false,Off,High,Off,36,Off,Medium,Off,28
713,4,Friday,true,December,12/29/2022,false,false,4,8,2,Sunny,22,false,On,Low,On,74,Off,Medium,Off,17
714,20,Saturday,false,February,8/11/2022,true,true,1,21,10,Rainy,27,true,Off,Low,On,15,On,Medium,Off,27
715,0,Tuesday,false,November,10/6/2022,true,false,9,97,25,Rainy,23,true,Off,Medium,Off,61,Off,Low,Off,19
716,11,Monday,false,March,8/28/2022,false,true,10,29,34,Cloudy,28,true,On,Low,On,73,On,Low,Off,24
717,18,Friday,true,July,3/28/2022,true,false,9,91,35,Sunny,30,false,On,Medium,On,19,On,Low,On,15
718,0,Thursday,false,December,3/8/2022,false,false,3,19,-6,Snowy,15,false,On,Medium,On,71,On,Medium,Off,29
719,5,Sunday,false,February,5/30/2022,false,false,6,57,-19,Snowy,29,false,Off,Medium,Off,28,Off,Medium,On,15
720,8,Thursday,false,October,2/26/2022,false,false,3,39,-20,Snowy,22,true,On,Medium,On,77,On,High,Off,17
721,19,Tuesday,false,October,8/5/2022,false,true,9,36,31,Sunny,19,false,On,Low,Off,49,Off,Medium,On,24
722,4,Tuesday,true,October,2/1/2022,true,false,6,92,-12,Sunny,18,false,Off,Low,On,14,On,High,On,27
723,10,Wednesday,true,December,8/6/2022,false,false,5,36,2,Rainy,26,true,Off,Low,Off,66,Off,High,Off,18
724,3,Thursday,true,November,10/11/2022,true,true,4,63,-11,Rainy,23,true,Off,Low,On,48,On,Medium,Off,30
725,5,Saturday,false,May,9/6/2022,true,false,10,77,35,Cloudy,27,false,Off,Low,On,22,Off,High,On,23
726,10,Monday,true,December,9/13/2022,true,false,2,44,12,Rainy,26,true,Off,High,Off,34,Off,Medium,On,29
727,0,Saturday,false,June,1/22/2022,false,false,9,2,0,Snowy,18,true,Off,High,Off,90,On,Medium,Off,15
728,16,Friday,false,August,11/10/2022,true,true,5,90,19,Sunny,23,false,On,High,Off,65,On,Medium,On,20
729,23,Saturday,false,May,3/9/2022,false,true,1,97,35,Rainy,29,true,Off,High,On,56,Off,Medium,On,27
730,9,Saturday,true,April,4/19/2022,false,true,5,72,4,Sunny,21,true,Off,High,Off,78,On,Low,On,21
731,16,Sunday,true,January,6/11/2022,false,true,7,7,35,Cloudy,29,true,On,Medium,On,46,On,Low,Off,20
732,20,Thursday,true,February,11/29/2022,true,false,5,35,12,Rainy,29,false,On,Low,On,57,On,Low,On,19
733,13,Tuesday,true,November,4/22/2022,true,true,10,77,-18,Sunny,20,false,On,High,Off,47,On,Low,Off,24
734,12,Friday,false,December,9/9/2022,true,true,1,65,35,Snowy,22,true,Off,Medium,On,60,On,Low,Off,16
735,11,Saturday,false,June,5/11/2022,true,false,1,23,-2,Cloudy,20,true,Off,Medium,On,6,Off,Low,Off,17
736,2,Sunday,false,January,7/1/2022,false,false,2,7,14,Sunny,23,false,Off,Medium,Off,10,Off,Medium,Off,27
737,2,Thursday,false,October,1/21/2022,true,false,3,88,40,Cloudy,27,true,On,Low,Off,48,On,Medium,On,24
738,21,Sunday,false,March,8/2/2022,false,true,10,85,19,Rainy,17,false,On,Medium,Off,49,On,Low,Off,26
739,10,Thursday,false,September,5/10/2022,true,true,7,47,-2,Sunny,27,false,Off,Medium,On,55,On,High,On,15
740,1,Monday,false,October,11/1/2022,true,true,9,25,15,Cloudy,19,true,On,High,On,74,Off,Medium,On,20
741,14,Friday,true,December,10/15/2022,false,false,4,1,13,Snowy,15,true,Off,Low,Off,49,On,Low,On,15
742,12,Thursday,false,December,6/12/2022,false,false,4,32,29,Rainy,28,false,Off,Low,On,88,On,Medium,On,17
743,20,Sunday,false,December,1/21/2022,false,true,10,0,2,Cloudy,15,false,Off,Medium,Off,85,Off,Low,On,21
744,21,Wednesday,false,March,2/15/2022,true,true,1,57,24,Rainy,17,true,Off,Low,Off,57,On,Medium,On,21
745,0,Monday,true,February,9/24/2022,true,false,7,16,2,Sunny,16,false,Off,High,On,83,Off,High,On,24
746,10,Wednesday,false,June,8/6/2022,true,false,3,66,6,Rainy,18,false,On,Medium,Off,16,Off,Low,On,22
747,20,Thursday,false,January,7/31/2022,false,false,6,0,36,Snowy,17,false,Off,Low,Off,90,Off,Low,Off,28
748,19,Thursday,true,November,7/30/2022,false,false,1,83,5,Snowy,17,false,On,Low,Off,5,On,Low,Off,15
749,18,Saturday,false,March,5/3/2022,true,false,7,60,33,Snowy,22,true,On,Medium,Off,43,On,High,On,27
750,1,Monday,false,March,10/6/2022,false,false,10,28,36,Rainy,18,false,Off,High,Off,35,On,Low,Off,16
751,2,Tuesday,true,November,12/14/2022,false,false,7,98,29,Sunny,19,false,On,Low,Off,62,On,Medium,On,20
752,0,Wednesday,true,February,8/9/2022,true,true,9,2,-7,Cloudy,27,true,Off,Medium,Off,35,On,Low,Off,26
753,2,Saturday,true,October,1/28/2022,true,true,10,71,20,Sunny,19,true,Off,High,Off,28,On,Low,On,19
754,10,Saturday,true,July,7/25/2022,true,false,5,43,4,Cloudy,21,true,Off,Low,On,24,Off,Medium,Off,24
755,7,Tuesday,true,January,8/21/2022,true,false,4,92,24,Snowy,28,true,On,High,On,69,Off,Medium,On,28
756,10,Thursday,false,May,11/18/2022,false,true,7,8,34,Sunny,18,false,On,Low,Off,38,Off,Medium,Off,24
757,14,Sunday,false,December,2/28/2022,false,false,4,86,27,Sunny,28,false,Off,Low,On,84,On,Medium,Off,28
758,0,Tuesday,true,March,6/15/2022,true,false,9,41,-5,Sunny,24,false,Off,Medium,Off,85,Off,Medium,Off,29
759,14,Sunday,false,January,7/14/2022,false,true,4,13,15,Snowy,23,true,On,Low,Off,69,On,Medium,On,26
760,14,Wednesday,false,October,4/19/2022,false,false,2,82,15,Sunny,26,true,Off,Medium,On,10,Off,Medium,Off,19
761,16,Monday,false,February,8/5/2022,true,true,6,65,2,Rainy,20,false,Off,High,On,74,On,Medium,Off,22
762,15,Sunday,true,October,2/4/2022,false,false,10,35,-6,Snowy,16,true,Off,Low,On,17,On,High,On,20
763,1,Sunday,false,November,4/11/2022,false,false,2,25,27,Snowy,19,false,Off,High,Off,95,On,High,On,16
764,21,Monday,true,March,7/8/2022,false,true,4,5,-17,Snowy,17,true,Off,High,Off,76,Off,High,On,27
765,23,Friday,true,February,6/17/2022,true,false,7,92,20,Snowy,22,false,Off,High,Off,87,On,Low,Off,16
766,23,Wednesday,false,December,6/30/2022,false,false,7,67,14,Sunny,30,false,On,Medium,On,28,Off,Low,Off,19
767,0,Monday,true,September,7/15/2022,true,true,2,39,37,Sunny,25,false,Off,Low,On,93,On,Medium,On,24
768,8,Thursday,true,August,2/23/2022,false,false,2,14,-18,Cloudy,18,false,Off,Low,On,59,Off,Medium,Off,24
769,5,Thursday,true,May,11/17/2022,true,true,1,36,0,Cloudy,29,true,On,Low,Off,97,Off,Low,On,18
770,23,Thursday,false,November,3/28/2022,true,true,4,68,-8,Sunny,22,true,Off,Low,On,55,Off,High,On,30
771,23,Saturday,true,April,4/24/2022,true,true,2,12,33,Rainy,23,true,Off,High,Off,18,On,High,On,24
772,12,Sunday,true,February,6/27/2022,true,false,1,48,23,Sunny,26,true,Off,Low,Off,31,On,Low,Off,16
773,0,Wednesday,false,April,9/11/2022,false,false,3,1,7,Snowy,28,false,Off,High,Off,6,On,Medium,Off,23
774,3,Thursday,true,May,2/18/2022,true,true,2,28,-2,Snowy,21,true,On,High,Off,86,On,Medium,On,23
775,9,Friday,false,October,6/4/2022,false,false,5,30,0,Rainy,26,true,On,High,On,87,Off,Medium,Off,27
776,15,Thursday,true,December,6/30/2022,false,false,2,29,34,Cloudy,29,false,On,Medium,Off,23,Off,Low,On,23
777,9,Wednesday,false,October,12/19/2022,true,false,1,24,0,Cloudy,30,true,Off,Medium,Off,71,Off,Low,On,29
778,19,Thursday,true,August,10/11/2022,true,false,3,100,32,Sunny,19,false,On,High,On,56,Off,Medium,On,25
779,15,Thursday,true,August,4/12/2022,false,true,4,48,-14,Rainy,26,false,On,Medium,On,24,Off,Low,Off,30
780,11,Wednesday,false,November,12/5/2022,true,true,1,2,-11,Cloudy,20,true,On,Medium,Off,69,On,Medium,On,26
781,3,Wednesday,true,May,1/26/2022,true,true,2,75,-3,Sunny,30,false,On,High,On,67,Off,High,Off,27
782,17,Wednesday,false,May,12/8/2022,false,true,1,25,33,Rainy,25,false,On,Low,On,52,On,High,Off,26
783,22,Wednesday,true,August,6/20/2022,false,true,7,20,26,Snowy,18,true,Off,Low,Off,99,On,Medium,On,20
784,16,Tuesday,true,March,5/24/2022,true,false,3,98,-16,Snowy,19,false,On,High,Off,5,On,High,On,28
785,2,Sunday,false,May,5/12/2022,true,false,8,97,3,Cloudy,21,false,On,Medium,Off,41,Off,High,Off,24
786,18,Tuesday,true,May,5/21/2022,false,true,6,64,-18,Sunny,24,false,On,High,On,37,On,Low,Off,27
787,9,Saturday,true,July,6/17/2022,true,true,2,96,3,Cloudy,26,true,On,Low,On,77,Off,Low,Off,25
788,2,Thursday,false,April,9/2/2022,false,false,10,95,18,Cloudy,28,false,Off,Low,Off,91,Off,High,Off,24
789,23,Thursday,false,February,10/21/2022,false,false,7,62,3,Cloudy,25,false,Off,High,Off,66,Off,Low,Off,19
790,19,Friday,false,January,6/5/2022,false,true,8,39,-14,Snowy,29,false,Off,High,Off,88,On,High,On,23
791,19,Saturday,true,September,10/2/2022,false,false,5,48,22,Rainy,29,false,On,High,On,98,On,Medium,On,21
792,1,Tuesday,true,February,9/28/2022,true,false,8,54,-19,Snowy,15,false,Off,High,Off,77,Off,Low,On,15
793,20,Saturday,true,October,8/15/2022,false,false,3,69,25,Sunny,29,true,Off,High,On,53,Off,Medium,Off,27
794,15,Friday,false,February,5/7/2022,false,true,10,17,9,Sunny,26,true,Off,Low,On,23,On,Low,Off,23
795,17,Saturday,true,July,5/11/2022,true,false,5,91,39,Rainy,28,true,Off,High,On,93,Off,Medium,Off,17
796,1,Tuesday,true,August,3/16/2022,false,true,3,18,-4,Rainy,22,false,Off,Medium,Off,20,On,Low,On,16
797,13,Thursday,false,March,12/5/2022,true,false,7,33,29,Sunny,30,true,On,Low,On,11,On,High,Off,24
798,6,Wednesday,false,July,6/20/2022,false,true,1,70,23,Sunny,17,true,On,Low,Off,70,On,Low,On,28
799,18,Tuesday,true,November,7/1/2022,true,true,3,62,23,Sunny,19,true,Off,Low,Off,63,On,Low,On,28
800,19,Monday,false,June,11/28/2022,true,true,9,99,16,Rainy,24,true,On,High,Off,66,Off,Low,On,19
801,17,Sunday,false,February,12/13/2022,false,true,4,1,-1,Snowy,15,false,On,Medium,On,28,On,Medium,On,16
802,22,Thursday,true,October,1/8/2022,true,false,7,20,15,Snowy,21,true,On,High,On,25,On,Low,On,24
803,9,Wednesday,true,August,9/20/2022,true,false,1,50,-19,Rainy,22,true,On,Low,On,91,Off,Low,Off,21
804,8,Wednesday,false,November,7/5/2022,false,true,3,61,23,Snowy,30,true,On,Medium,On,5,On,Low,Off,29
805,10,Monday,true,May,10/4/2022,true,false,8,4,30,Rainy,25,true,On,High,Off,93,Off,High,Off,26
806,16,Thursday,true,July,9/25/2022,false,true,5,44,29,Sunny,19,false,On,High,Off,31,Off,Medium,On,16
807,16,Tuesday,false,June,4/29/2022,false,false,2,11,37,Sunny,23,true,On,High,Off,15,Off,Medium,Off,18
808,12,Sunday,false,December,5/25/2022,false,false,1,38,36,Snowy,19,false,Off,Medium,On,34,Off,Medium,Off,17
809,17,Friday,true,April,11/15/2022,false,false,1,44,4,Sunny,25,false,On,Low,Off,74,On,Medium,On,18
810,18,Friday,false,December,4/16/2022,true,true,6,42,4,Cloudy,19,true,Off,High,On,27,Off,Low,On,18
811,5,Sunday,true,June,1/21/2022,true,true,8,27,25,Snowy,27,false,Off,Low,Off,86,On,Medium,Off,29
812,3,Friday,false,July,1/30/2022,false,true,6,12,1,Sunny,27,true,On,Low,Off,72,Off,Low,On,20
813,11,Wednesday,true,July,12/4/2022,false,true,1,56,11,Snowy,24,false,On,High,Off,87,On,Medium,Off,18
814,15,Friday,false,August,11/14/2022,false,false,9,75,39,Rainy,16,false,Off,Low,Off,65,On,Low,Off,27
815,4,Wednesday,false,October,9/12/2022,false,false,8,32,28,Sunny,16,false,On,Medium,Off,8,On,Low,Off,27
816,11,Tuesday,true,December,3/18/2022,true,false,1,66,11,Sunny,24,false,Off,Low,On,27,On,High,On,20
817,19,Saturday,true,April,7/24/2022,true,true,2,19,36,Snowy,19,true,Off,Medium,Off,43,Off,Medium,Off,21
818,13,Wednesday,true,September,4/2/2022,true,false,10,34,-4,Rainy,16,true,Off,High,On,27,Off,Low,Off,19
819,20,Friday,true,December,10/16/2022,true,false,8,84,15,Snowy,28,true,Off,High,On,89,On,High,Off,18
820,18,Saturday,true,February,5/31/2022,true,false,1,94,27,Sunny,22,true,Off,Low,On,77,Off,Low,On,28
821,10,Monday,false,May,7/3/2022,false,true,4,19,1,Rainy,27,true,On,Low,On,66,Off,High,Off,28
822,8,Sunday,true,November,3/18/2022,false,true,8,30,-6,Snowy,27,true,Off,High,Off,17,On,High,Off,24
823,5,Tuesday,true,July,5/27/2022,false,true,1,24,-10,Cloudy,29,false,Off,High,On,16,On,Medium,Off,20
824,17,Wednesday,true,July,10/3/2022,true,false,10,45,40,Cloudy,18,true,Off,Medium,Off,48,On,Medium,Off,22
825,13,Saturday,false,July,12/26/2022,false,false,8,58,8,Snowy,23,true,On,Low,On,51,Off,High,On,26
826,13,Saturday,true,September,6/6/2022,true,true,2,17,-19,Rainy,18,true,Off,Medium,On,12,Off,Low,On,22
827,14,Tuesday,true,September,9/23/2022,false,true,4,25,9,Cloudy,19,false,Off,High,On,57,On,Medium,Off,27
828,15,Tuesday,true,September,5/18/2022,false,true,8,87,-8,Rainy,15,false,Off,High,Off,59,On,High,Off,26
829,4,Monday,true,March,7/10/2022,true,true,10,37,-18,Rainy,30,false,On,Medium,On,62,On,Medium,Off,16
830,17,Saturday,true,July,3/4/2022,false,true,8,88,7,Sunny,25,false,On,Medium,On,20,Off,Medium,Off,28
831,6,Monday,true,November,6/30/2022,false,false,8,49,19,Cloudy,20,false,On,Medium,Off,55,Off,High,Off,17
832,16,Wednesday,false,August,9/6/2022,false,false,9,29,1,Rainy,21,true,Off,High,On,95,Off,Medium,On,26
833,19,Wednesday,false,October,10/12/2022,true,true,8,72,7,Sunny,26,true,Off,Low,Off,95,On,High,On,30
834,7,Thursday,false,May,12/30/2022,false,false,5,44,4,Sunny,28,false,Off,High,Off,94,Off,Medium,Off,26
835,1,Monday,false,September,10/13/2022,false,false,10,97,-8,Cloudy,26,false,Off,Medium,Off,79,Off,Medium,On,22
836,23,Tuesday,false,May,9/28/2022,true,true,10,42,-11,Snowy,27,true,Off,Low,Off,22,Off,High,Off,25
837,5,Monday,true,October,9/29/2022,false,false,10,48,24,Sunny,30,true,Off,Low,Off,97,On,Medium,On,18
838,15,Sunday,true,March,10/4/2022,false,false,10,38,13,Rainy,20,true,On,High,Off,74,On,Low,On,17
839,18,Friday,true,September,1/8/2022,true,true,9,44,10,Sunny,24,true,Off,Low,Off,55,Off,Medium,On,28
840,7,Tuesday,true,June,9/17/2022,true,false,8,93,29,Sunny,15,true,On,High,Off,43,Off,Low,On,18
841,3,Wednesday,true,January,11/17/2022,true,false,6,13,16,Cloudy,26,true,On,Low,On,7,On,High,Off,19
842,0,Tuesday,false,October,3/22/2022,true,true,6,32,0,Rainy,28,true,Off,Low,On,49,Off,Low,Off,25
843,8,Thursday,true,August,4/17/2022,true,true,7,19,13,Sunny,18,true,Off,Medium,On,60,Off,Low,Off,18
844,10,Sunday,true,August,11/21/2022,true,true,1,88,4,Snowy,24,true,On,Medium,On,67,Off,High,On,29
845,11,Tuesday,false,June,1/5/2022,false,false,2,80,11,Snowy,17,true,On,Low,On,16,Off,Low,On,16
846,5,Wednesday,true,June,1/21/2022,false,false,3,8,18,Snowy,15,true,On,High,Off,83,Off,Medium,Off,23
847,7,Saturday,true,February,6/19/2022,true,true,8,61,9,Cloudy,15,false,Off,High,Off,28,Off,High,On,22
848,23,Tuesday,false,December,7/20/2022,true,true,2,48,-14,Cloudy,19,true,Off,Low,On,86,On,Low,Off,15
849,15,Wednesday,false,April,1/1/2022,true,false,7,41,-16,Sunny,21,true,On,Medium,On,40,On,Low,On,25
850,4,Thursday,false,November,9/20/2022,false,false,9,0,29,Sunny,28,false,On,Low,On,31,Off,Low,Off,23
851,18,Saturday,true,April,3/4/2022,true,true,7,67,16,Sunny,15,false,On,High,On,63,On,Low,Off,17
852,7,Tuesday,true,August,1/28/2022,false,false,1,36,25,Rainy,23,false,On,Medium,Off,95,On,High,Off,17
853,18,Thursday,false,February,6/1/2022,false,false,10,61,3,Snowy,30,false,Off,Low,On,24,Off,Medium,On,29
854,22,Monday,true,March,10/26/2022,true,true,3,81,31,Rainy,27,true,Off,Medium,On,52,On,Low,On,20
855,9,Wednesday,false,April,3/2/2022,false,true,3,27,9,Cloudy,26,true,On,Medium,Off,60,Off,Medium,Off,30
856,1,Wednesday,true,May,12/26/2022,true,true,2,61,-4,Sunny,29,false,On,Low,Off,90,On,High,Off,28
857,20,Wednesday,false,September,10/28/2022,true,false,7,9,-6,Sunny,23,true,Off,Medium,On,20,On,High,Off,30
858,18,Wednesday,false,January,8/18/2022,true,false,10,88,-9,Snowy,23,false,On,High,On,91,On,High,Off,28
859,8,Saturday,true,September,6/19/2022,true,true,6,13,30,Snowy,29,false,Off,Low,On,43,On,Medium,On,26
860,19,Thursday,false,September,12/18/2022,false,true,8,89,-4,Rainy,20,true,Off,Medium,On,31,Off,High,On,16
861,20,Friday,false,February,12/24/2022,false,true,6,72,23,Cloudy,22,false,On,Low,Off,62,On,Low,Off,28
862,23,Thursday,true,May,7/15/2022,true,false,10,21,-14,Snowy,23,false,On,Low,On,68,Off,High,Off,20
863,6,Thursday,true,June,6/6/2022,false,true,7,67,-7,Rainy,30,false,Off,High,On,69,Off,Low,Off,29
864,20,Tuesday,true,August,3/26/2022,true,true,1,90,17,Rainy,27,false,Off,High,On,86,Off,Low,On,22
865,11,Sunday,true,July,4/9/2022,true,true,3,75,28,Rainy,24,true,Off,Low,Off,12,Off,High,Off,18
866,0,Friday,false,December,11/22/2022,false,false,7,8,-4,Snowy,24,true,On,Low,On,69,Off,Medium,Off,30
867,1,Monday,true,February,9/23/2022,false,true,10,39,-19,Cloudy,23,false,Off,High,Off,64,On,Medium,On,30
868,22,Thursday,false,June,10/17/2022,false,false,1,53,9,Snowy,28,true,On,Low,Off,12,Off,Low,Off,22
869,1,Wednesday,true,October,5/4/2022,true,true,6,37,1,Sunny,18,true,On,Low,On,37,Off,Low,Off,16
870,2,Thursday,false,May,8/30/2022,false,true,6,77,-18,Sunny,16,true,On,Low,Off,26,On,High,Off,22
871,22,Thursday,false,June,7/30/2022,false,false,7,32,20,Cloudy,17,false,Off,High,On,50,On,Medium,On,22
872,12,Sunday,false,December,6/21/2022,true,false,7,78,25,Snowy,17,false,On,Low,Off,78,On,High,On,30
873,13,Tuesday,true,April,9/18/2022,true,false,7,2,-2,Cloudy,26,false,On,Low,Off,2,Off,Medium,Off,29
874,6,Monday,true,April,11/20/2022,true,true,7,9,23,Snowy,28,true,On,Low,On,67,On,High,Off,19
875,10,Tuesday,false,August,5/2/2022,true,true,10,63,-17,Sunny,29,true,On,Low,On,27,Off,Medium,Off,18
876,1,Sunday,false,January,4/18/2022,false,true,10,96,-3,Cloudy,30,false,Off,Medium,On,1,Off,High,Off,18
877,17,Tuesday,true,April,4/12/2022,true,true,6,77,9,Snowy,26,true,On,High,On,0,On,Medium,On,24
878,2,Sunday,false,May,1/26/2022,false,false,9,10,-5,Cloudy,26,false,Off,High,On,35,On,Low,Off,30
879,3,Tuesday,false,May,6/12/2022,true,false,7,20,7,Snowy,19,true,On,Medium,On,97,Off,Medium,On,28
880,23,Tuesday,false,January,1/14/2022,false,false,6,22,35,Sunny,23,true,On,High,On,73,Off,Low,On,16
881,0,Wednesday,true,January,12/16/2022,true,false,7,23,-17,Snowy,22,false,On,Medium,On,38,Off,High,On,18
882,11,Saturday,true,November,7/5/2022,false,false,1,35,5,Rainy,23,false,On,High,On,90,On,Medium,Off,16
883,21,Monday,false,December,10/14/2022,true,false,8,10,29,Sunny,22,true,On,High,Off,22,On,Low,Off,19
884,5,Monday,false,June,8/22/2022,true,true,7,6,3,Cloudy,16,false,Off,Low,Off,34,Off,High,Off,28
885,0,Sunday,false,July,12/22/2022,false,true,4,66,24,Snowy,23,true,On,Low,On,58,Off,Low,On,17
886,22,Friday,true,May,3/16/2022,true,true,8,93,25,Sunny,29,true,On,Medium,Off,45,Off,Medium,On,20
887,1,Wednesday,true,October,8/15/2022,false,true,1,1,-8,Cloudy,27,true,On,Medium,On,11,On,High,Off,29
888,3,Saturday,false,November,10/6/2022,false,false,7,30,36,Sunny,16,false,Off,Medium,Off,52,Off,High,On,28
889,7,Wednesday,false,September,3/24/2022,true,true,5,27,-3,Snowy,27,true,On,Low,Off,90,Off,High,Off,17
890,8,Monday,false,August,11/30/2022,false,true,5,99,25,Snowy,15,false,On,Medium,Off,36,On,High,Off,18
891,17,Tuesday,false,September,11/9/2022,true,false,3,100,35,Sunny,24,false,Off,Low,Off,51,On,Low,On,16
892,17,Monday,false,August,3/3/2022,true,false,8,25,15,Snowy,25,true,Off,Low,Off,8,Off,Medium,Off,20
893,8,Wednesday,false,July,8/22/2022,true,false,10,27,-9,Snowy,21,true,On,High,On,1,On,Medium,Off,25
894,16,Thursday,false,May,6/16/2022,true,false,3,74,20,Sunny,23,false,Off,Low,On,24,On,High,Off,18
895,8,Saturday,true,October,12/24/2022,true,false,10,14,-19,Cloudy,26,false,Off,Low,On,8,Off,High,Off,21
896,7,Monday,false,May,4/11/2022,false,false,10,72,-15,Snowy,24,false,On,Low,Off,32,On,Medium,On,26
897,7,Wednesday,false,December,10/31/2022,false,true,8,74,9,Sunny,20,true,Off,High,Off,95,On,Low,On,28
898,8,Friday,true,September,2/15/2022,false,false,1,4,17,Rainy,21,true,Off,Low,Off,88,On,Medium,Off,25
899,17,Monday,true,January,6/19/2022,true,false,4,36,23,Cloudy,17,true,On,Medium,On,6,On,Medium,Off,28
900,4,Sunday,true,December,10/6/2022,true,true,6,26,-4,Rainy,19,false,On,High,On,69,On,Medium,Off,15
901,17,Friday,true,September,5/28/2022,true,true,5,55,5,Rainy,20,false,On,High,On,0,On,Low,Off,20
902,5,Monday,true,July,12/26/2022,false,false,7,78,33,Cloudy,28,false,Off,Low,Off,63,Off,High,On,20
903,13,Tuesday,true,August,11/26/2022,true,true,4,61,34,Cloudy,15,true,Off,Medium,On,19,On,Low,Off,21
904,21,Monday,true,November,11/12/2022,true,true,3,99,36,Snowy,28,false,On,High,On,32,On,High,Off,29
905,1,Wednesday,true,December,3/6/2022,false,true,9,27,25,Snowy,24,false,On,Low,On,68,On,Medium,On,20
906,18,Saturday,false,January,8/17/2022,false,false,9,94,34,Sunny,15,true,Off,Medium,Off,90,On,High,On,21
907,11,Saturday,true,January,2/12/2022,false,false,6,49,7,Snowy,24,true,On,Low,Off,2,Off,Low,On,27
908,10,Friday,true,October,2/15/2022,true,true,9,84,32,Snowy,26,false,Off,Medium,Off,49,Off,High,On,17
909,19,Friday,true,November,7/19/2022,true,false,2,64,40,Rainy,22,true,Off,Low,Off,85,On,Low,Off,26
910,7,Sunday,true,August,6/9/2022,false,true,1,62,8,Rainy,19,false,On,Medium,On,82,Off,Medium,Off,23
911,22,Sunday,false,December,1/7/2022,true,false,5,79,14,Cloudy,25,false,Off,High,Off,16,Off,High,On,26
912,20,Friday,true,March,4/6/2022,true,false,3,49,13,Rainy,24,true,On,Low,Off,28,Off,Medium,Off,26
913,2,Saturday,true,December,11/14/2022,false,false,8,55,23,Rainy,25,true,On,Low,On,75,Off,Medium,Off,20
914,19,Friday,false,April,12/30/2022,true,false,1,91,11,Rainy,22,false,On,Low,On,22,Off,Low,On,23
915,11,Thursday,false,March,7/11/2022,true,true,3,96,19,Cloudy,20,false,On,Low,Off,31,On,High,Off,19
916,6,Sunday,false,October,5/9/2022,true,true,6,48,7,Snowy,29,false,Off,Medium,Off,96,Off,High,On,25
917,9,Friday,true,October,6/22/2022,false,true,3,56,22,Cloudy,29,true,Off,Low,Off,30,Off,Low,Off,27
918,20,Saturday,false,January,6/19/2022,false,false,3,31,10,Cloudy,18,true,On,High,On,4,On,Medium,On,18
919,9,Sunday,true,January,2/13/2022,true,true,1,36,-16,Rainy,17,false,On,Medium,Off,36,On,High,On,15
920,3,Thursday,false,September,12/24/2022,false,false,9,4,-9,Sunny,27,true,On,Low,Off,18,Off,Low,Off,29
921,6,Sunday,true,May,2/26/2022,true,false,7,39,12,Cloudy,24,false,On,Low,Off,61,On,Low,Off,26
922,10,Thursday,false,January,1/24/2022,true,true,6,50,22,Rainy,17,true,On,Low,On,84,On,Medium,On,23
923,11,Saturday,true,May,4/18/2022,true,true,7,62,0,Sunny,20,true,On,Medium,On,12,Off,Medium,On,21
924,4,Thursday,false,April,12/4/2022,false,true,7,60,40,Cloudy,30,false,On,High,Off,29,Off,Low,On,30
925,23,Wednesday,false,August,1/17/2022,false,true,4,64,5,Rainy,25,false,Off,High,On,53,On,High,On,15
926,17,Friday,false,May,5/24/2022,true,false,1,37,16,Rainy,20,true,Off,High,Off,62,Off,Low,Off,19
